"Gene Symbol","p-value","FDR","Odd ratio","Number of interactions","microRNA 1","microRNA 2","microRNA 3","microRNA 4"
"SMTNL2","0.273","0.335","0.314","1","hsa-miR-24-3p","","",""
"TOR1B","0.273","0.335","0.314","1","hsa-miR-215-5p","","",""
"ACVR1B","0.276","0.338","0.319","1","hsa-miR-24-3p","","",""
"MTDH","0.276","0.338","0.319","1","hsa-miR-215-5p","","",""
"NEK9","0.276","0.338","0.319","1","hsa-miR-215-5p","","",""
"PIGP","0.276","0.338","0.319","1","hsa-miR-5010-3p","","",""
"PNPLA6","0.276","0.338","0.319","1","hsa-miR-503-5p","","",""
"PODXL","0.276","0.338","0.319","1","hsa-miR-215-5p","","",""
"PRR13","0.276","0.338","0.319","1","hsa-miR-24-3p","","",""
"TOR1AIP1","0.276","0.338","0.319","1","hsa-miR-215-5p","","",""
"TTC9C","0.276","0.338","0.319","1","hsa-miR-24-3p","","",""
"ZNF124","0.276","0.338","0.319","1","hsa-miR-24-3p","","",""
"FURIN","0.280","0.340","0.323","1","hsa-miR-24-3p","","",""
"GTF3C6","0.280","0.340","0.323","1","hsa-miR-24-3p","","",""
"IGF2R","0.280","0.340","0.323","1","hsa-miR-24-3p","","",""
"LDHA","0.280","0.340","0.323","1","hsa-miR-24-3p","","",""
"LIPA","0.280","0.340","0.323","1","hsa-miR-215-5p","","",""
"LLGL1","0.280","0.340","0.323","1","hsa-miR-24-3p","","",""
"LONRF2","0.280","0.340","0.323","1","hsa-miR-24-3p","","",""
"RSRC1","0.280","0.340","0.323","1","hsa-miR-215-5p","","",""
"TNFAIP3","0.280","0.340","0.323","1","hsa-miR-24-3p","","",""
"TNFSF15","0.280","0.340","0.323","1","hsa-miR-24-3p","","",""
"ZBTB10","0.280","0.340","0.323","1","hsa-miR-215-5p","","",""
"ZNF138","0.280","0.340","0.323","1","hsa-miR-3074-5p","","",""
"ARL4C","0.283","0.342","0.328","1","hsa-miR-215-5p","","",""
"EMC1","0.283","0.342","0.328","1","hsa-miR-215-5p","","",""
"EMC3","0.283","0.342","0.328","1","hsa-miR-24-3p","","",""
"HACD4","0.283","0.342","0.328","1","hsa-miR-24-3p","","",""
"MED17","0.283","0.342","0.328","1","hsa-miR-24-3p","","",""
"MYO5A","0.283","0.342","0.328","1","hsa-miR-503-5p","","",""
"PDF","0.283","0.342","0.328","1","hsa-miR-24-3p","","",""
"PLCE1","0.283","0.342","0.328","1","hsa-miR-215-5p","","",""
"TAOK1","0.282","0.342","0.524","2","hsa-miR-503-5p","hsa-miR-24-3p","",""
"ULK2","0.283","0.342","0.328","1","hsa-miR-24-3p","","",""
"ANKRD33B","0.287","0.345","0.332","1","hsa-miR-3173-5p","","",""
"ATL3","0.287","0.345","0.332","1","hsa-miR-24-3p","","",""
"ATP1B4","0.287","0.345","0.332","1","hsa-miR-24-3p","","",""
"NECAB3","0.287","0.345","0.332","1","hsa-miR-24-3p","","",""
"OR7D2","0.287","0.345","0.332","1","hsa-miR-24-3p","","",""
"PLEKHA2","0.287","0.345","0.332","1","hsa-miR-24-3p","","",""
"STX7","0.287","0.345","0.332","1","hsa-miR-215-5p","","",""
"ZNF8","0.287","0.345","0.332","1","hsa-miR-24-3p","","",""
"ACTG1","0.290","0.347","0.337","1","hsa-miR-1180-3p","","",""
"AURKA","0.290","0.347","0.337","1","hsa-miR-24-3p","","",""
"BCL7A","0.290","0.347","0.337","1","hsa-miR-24-3p","","",""
"CLSPN","0.290","0.347","0.337","1","hsa-miR-215-5p","","",""
"CNNM3","0.290","0.347","0.337","1","hsa-miR-24-3p","","",""
"FAM229B","0.290","0.347","0.337","1","hsa-miR-503-5p","","",""
"HIST1H2BJ","0.290","0.347","0.337","1","hsa-miR-24-3p","","",""
"IPO9","0.290","0.347","0.337","1","hsa-miR-4677-3p","","",""
"NR6A1","0.290","0.347","0.337","1","hsa-miR-503-5p","","",""
"PFN1","0.290","0.347","0.337","1","hsa-miR-5010-3p","","",""
"PISD","0.290","0.347","0.337","1","hsa-miR-503-5p","","",""
"SEPHS1","0.290","0.347","0.337","1","hsa-miR-24-3p","","",""
"WNK3","0.290","0.347","0.337","1","hsa-miR-503-5p","","",""
"ALDH9A1","0.293","0.349","0.342","1","hsa-miR-215-5p","","",""
"ALG1","0.293","0.349","0.342","1","hsa-miR-24-3p","","",""
"CDKAL1","0.293","0.349","0.342","1","hsa-miR-24-3p","","",""
"CFL2","0.293","0.349","0.342","1","hsa-miR-215-5p","","",""
"LIPC","0.293","0.349","0.342","1","hsa-miR-3909","","",""
"LY6G5B","0.293","0.349","0.342","1","hsa-miR-24-3p","","",""
"NUP50","0.293","0.349","0.342","1","hsa-miR-503-5p","","",""
"S100A16","0.293","0.349","0.342","1","hsa-miR-24-3p","","",""
"SLC38A9","0.293","0.349","0.342","1","hsa-miR-5010-3p","","",""
"SRCIN1","0.293","0.349","0.342","1","hsa-miR-24-3p","","",""
"STX16","0.293","0.349","0.342","1","hsa-miR-24-3p","","",""
"WT1","0.293","0.349","0.342","1","hsa-miR-215-5p","","",""
"ZNF507","0.293","0.349","0.342","1","hsa-miR-5010-3p","","",""
"CD2AP","0.297","0.351","0.346","1","hsa-miR-503-5p","","",""
"CSTF1","0.297","0.351","0.346","1","hsa-miR-24-3p","","",""
"DICER1","0.297","0.351","0.346","1","hsa-miR-215-5p","","",""
"EFCAB11","0.297","0.351","0.346","1","hsa-miR-215-5p","","",""
"GRWD1","0.297","0.351","0.346","1","hsa-miR-24-3p","","",""
"MINOS1","0.297","0.351","0.346","1","hsa-miR-24-3p","","",""
"NARS","0.297","0.351","0.346","1","hsa-miR-24-3p","","",""
"SEC24A","0.297","0.351","0.346","1","hsa-miR-503-5p","","",""
"UBE2V2","0.297","0.351","0.346","1","hsa-miR-215-5p","","",""
"UGCG","0.297","0.351","0.346","1","hsa-miR-24-3p","","",""
"URM1","0.297","0.351","0.346","1","hsa-miR-24-3p","","",""
"ZNF516","0.297","0.351","0.346","1","hsa-miR-24-3p","","",""
"ASH1L","0.300","0.353","0.351","1","hsa-miR-503-5p","","",""
"BAMBI","0.300","0.353","0.351","1","hsa-miR-1180-3p","","",""
"EXOC8","0.300","0.353","0.351","1","hsa-miR-3074-5p","","",""
"KRAS","0.300","0.353","0.351","1","hsa-miR-5010-3p","","",""
"PMPCA","0.300","0.353","0.351","1","hsa-miR-24-3p","","",""
"PSMB5","0.300","0.353","0.351","1","hsa-miR-215-5p","","",""
"RAP2C","0.300","0.353","0.351","1","hsa-miR-24-3p","","",""
"ZDHHC20","0.300","0.353","0.351","1","hsa-miR-24-3p","","",""
"ZNF106","0.300","0.353","0.351","1","hsa-miR-24-3p","","",""
"ZNF551","0.300","0.353","0.351","1","hsa-miR-3173-5p","","",""
"C6orf132","0.303","0.355","0.356","1","hsa-miR-215-5p","","",""
"EFNB1","0.303","0.355","0.356","1","hsa-miR-5010-3p","","",""
"FLCN","0.303","0.355","0.356","1","hsa-miR-24-3p","","",""
"LMNB1","0.303","0.355","0.356","1","hsa-miR-215-5p","","",""
"PSAT1","0.303","0.355","0.356","1","hsa-miR-503-5p","","",""
"SLC6A4","0.303","0.355","0.356","1","hsa-miR-24-3p","","",""
"TOMM20","0.303","0.355","0.356","1","hsa-miR-503-5p","","",""
"XIAP","0.302","0.355","0.549","2","hsa-miR-215-5p","hsa-miR-24-3p","",""
"ZBTB3","0.303","0.355","0.356","1","hsa-miR-24-3p","","",""
"ZNF621","0.303","0.355","0.356","1","hsa-miR-24-3p","","",""
"ZNF85","0.303","0.355","0.356","1","hsa-miR-215-5p","","",""
"B3GALT5","0.307","0.357","0.360","1","hsa-miR-3074-5p","","",""
"BIRC5","0.307","0.357","0.360","1","hsa-miR-4677-3p","","",""
"DRAXIN","0.307","0.357","0.360","1","hsa-miR-24-3p","","",""
"QPCTL","0.307","0.357","0.360","1","hsa-miR-24-3p","","",""
"SLC7A1","0.307","0.357","0.360","1","hsa-miR-24-3p","","",""
"SYT7","0.307","0.357","0.360","1","hsa-miR-3074-5p","","",""
"ULBP3","0.307","0.357","0.360","1","hsa-miR-24-3p","","",""
"ZBTB7B","0.307","0.357","0.360","1","hsa-miR-3173-5p","","",""
"PNPLA3","0.310","0.361","0.365","1","hsa-miR-5010-3p","","",""
"POLR1B","0.310","0.361","0.365","1","hsa-miR-24-3p","","",""
"SPATA5","0.310","0.361","0.365","1","hsa-miR-24-3p","","",""
"DLC1","0.313","0.363","0.369","1","hsa-miR-3074-5p","","",""
"MPRIP","0.313","0.363","0.369","1","hsa-miR-5010-3p","","",""
"NDRG1","0.313","0.363","0.369","1","hsa-miR-24-3p","","",""
"RDH10","0.313","0.363","0.369","1","hsa-miR-24-3p","","",""
"RNF149","0.313","0.363","0.369","1","hsa-miR-503-5p","","",""
"TCF23","0.313","0.363","0.369","1","hsa-miR-24-3p","","",""
"TRAF7","0.313","0.363","0.369","1","hsa-miR-3074-5p","","",""
"TSPAN14","0.313","0.363","0.369","1","hsa-miR-24-3p","","",""
"AS3MT","0.317","0.364","0.374","1","hsa-miR-215-5p","","",""
"CCNG1","0.317","0.364","0.374","1","hsa-miR-24-3p","","",""
"CNOT6L","0.317","0.364","0.374","1","hsa-miR-146a-5p","","",""
"DARS2","0.317","0.364","0.374","1","hsa-miR-24-3p","","",""
"DUSP18","0.317","0.364","0.374","1","hsa-miR-215-5p","","",""
"FBXW2","0.317","0.364","0.374","1","hsa-miR-215-5p","","",""
"GMEB1","0.317","0.364","0.374","1","hsa-miR-24-3p","","",""
"IGF1R","0.315","0.364","0.566","2","hsa-miR-215-5p","hsa-miR-503-5p","",""
"MOB3A","0.317","0.364","0.374","1","hsa-miR-24-3p","","",""
"OLR1","0.317","0.364","0.374","1","hsa-miR-24-3p","","",""
"PPTC7","0.317","0.364","0.374","1","hsa-miR-24-3p","","",""
"SCML2","0.317","0.364","0.374","1","hsa-miR-24-3p","","",""
"TRIB1","0.317","0.364","0.374","1","hsa-miR-3909","","",""
"ZNF284","0.317","0.364","0.374","1","hsa-miR-24-3p","","",""
"ZNF786","0.317","0.364","0.374","1","hsa-miR-24-3p","","",""
"DBT","0.320","0.367","0.379","1","hsa-miR-215-5p","","",""
"MECP2","0.320","0.367","0.379","1","hsa-miR-425-3p","","",""
"MRPS23","0.320","0.367","0.379","1","hsa-miR-503-5p","","",""
"POLL","0.320","0.367","0.379","1","hsa-miR-24-3p","","",""
"ZIC5","0.320","0.367","0.379","1","hsa-miR-215-5p","","",""
"ZNRF2","0.320","0.367","0.379","1","hsa-miR-503-5p","","",""
"CAND1","0.323","0.368","0.383","1","hsa-miR-215-5p","","",""
"CASP16P","0.323","0.368","0.383","1","hsa-miR-3173-5p","","",""
"CPT1A","0.323","0.368","0.383","1","hsa-miR-24-3p","","",""
"CREBZF","0.323","0.368","0.383","1","hsa-miR-215-5p","","",""
"EFHD2","0.323","0.368","0.383","1","hsa-miR-4677-3p","","",""
"EIF1AD","0.323","0.368","0.383","1","hsa-miR-24-3p","","",""
"HEYL","0.323","0.368","0.383","1","hsa-miR-24-3p","","",""
"HOXA10","0.323","0.368","0.383","1","hsa-miR-215-5p","","",""
"LILRA2","0.323","0.368","0.383","1","hsa-miR-3074-5p","","",""
"LINC00346","0.323","0.368","0.383","1","hsa-miR-24-3p","","",""
"PLAG1","0.323","0.368","0.383","1","hsa-miR-503-5p","","",""
"POLR2D","0.323","0.368","0.383","1","hsa-miR-24-3p","","",""
"PTBP2","0.323","0.368","0.383","1","hsa-miR-215-5p","","",""
"SNTB2","0.323","0.368","0.383","1","hsa-miR-503-5p","","",""
"SSR1","0.323","0.368","0.383","1","hsa-miR-24-3p","","",""
"SURF4","0.323","0.368","0.383","1","hsa-miR-4677-3p","","",""
"CCNB1","0.326","0.370","0.388","1","hsa-miR-24-3p","","",""
"CRIPT","0.326","0.370","0.388","1","hsa-miR-24-3p","","",""
"EMP2","0.326","0.370","0.388","1","hsa-miR-24-3p","","",""
"PTGIS","0.326","0.370","0.388","1","hsa-miR-24-3p","","",""
"RBBP4","0.326","0.370","0.388","1","hsa-miR-24-3p","","",""
"SBF1","0.326","0.370","0.388","1","hsa-miR-503-5p","","",""
"ZBTB33","0.326","0.370","0.388","1","hsa-miR-215-5p","","",""
"ELMSAN1","0.330","0.372","0.392","1","hsa-miR-503-5p","","",""
"IER5","0.330","0.372","0.392","1","hsa-miR-24-3p","","",""
"LYRM7","0.330","0.372","0.392","1","hsa-miR-215-5p","","",""
"NCS1","0.330","0.372","0.392","1","hsa-miR-4677-3p","","",""
"NT5DC3","0.330","0.372","0.392","1","hsa-miR-503-5p","","",""
"RPL18A","0.330","0.372","0.392","1","hsa-miR-503-5p","","",""
"SLC19A3","0.330","0.372","0.392","1","hsa-miR-24-3p","","",""
"SPCS3","0.330","0.372","0.392","1","hsa-miR-215-5p","","",""
"E2F2","0.333","0.375","0.397","1","hsa-miR-24-3p","","",""
"EREG","0.333","0.375","0.397","1","hsa-miR-24-3p","","",""
"HSPA8","0.333","0.375","0.397","1","hsa-miR-503-5p","","",""
"HSPE1-MOB4","0.333","0.375","0.397","1","hsa-miR-503-5p","","",""
"LIMD1","0.333","0.375","0.397","1","hsa-miR-24-3p","","",""
"YES1","0.333","0.375","0.397","1","hsa-miR-24-3p","","",""
"ZNF704","0.333","0.375","0.397","1","hsa-miR-503-5p","","",""
"AMER1","0.336","0.377","0.402","1","hsa-miR-5010-3p","","",""
"BTBD3","0.336","0.377","0.402","1","hsa-miR-24-3p","","",""
"EIF2S3","0.336","0.377","0.402","1","hsa-miR-24-3p","","",""
"FHL2","0.336","0.377","0.402","1","hsa-miR-5010-3p","","",""
"GLP2R","0.336","0.377","0.402","1","hsa-miR-503-5p","","",""
"PCNP","0.336","0.377","0.402","1","hsa-miR-24-3p","","",""
"SLC25A45","0.336","0.377","0.402","1","hsa-miR-5010-3p","","",""
"TMEM33","0.336","0.377","0.402","1","hsa-miR-24-3p","","",""
"ZNF623","0.336","0.377","0.402","1","hsa-miR-24-3p","","",""
"ACVR2B","0.339","0.379","0.406","1","hsa-miR-215-5p","","",""
"CDH7","0.339","0.379","0.406","1","hsa-miR-24-3p","","",""
"FNDC3B","0.339","0.379","0.406","1","hsa-miR-215-5p","","",""
"MAPK14","0.339","0.379","0.406","1","hsa-miR-24-3p","","",""
"MLEC","0.339","0.379","0.406","1","hsa-miR-24-3p","","",""
"MOB4","0.339","0.379","0.406","1","hsa-miR-503-5p","","",""
"FOXK1","0.339","0.379","0.598","2","hsa-miR-503-5p","hsa-miR-425-3p","",""
"AMOTL2","0.342","0.381","0.411","1","hsa-miR-24-3p","","",""
"ETNK1","0.342","0.381","0.411","1","hsa-miR-5010-3p","","",""
"HMGB2","0.342","0.381","0.411","1","hsa-miR-24-3p","","",""
"IMP4","0.342","0.381","0.411","1","hsa-miR-24-3p","","",""
"LIPG","0.342","0.381","0.411","1","hsa-miR-24-3p","","",""
"SMAD4","0.342","0.381","0.411","1","hsa-miR-146a-5p","","",""
"ZNF701","0.342","0.381","0.411","1","hsa-miR-215-5p","","",""
"FAM208A","0.345","0.384","0.416","1","hsa-miR-425-3p","","",""
"FAM217B","0.345","0.384","0.416","1","hsa-miR-24-3p","","",""
"KCNMB1","0.345","0.384","0.416","1","hsa-miR-4677-3p","","",""
"LYRM4","0.345","0.384","0.416","1","hsa-miR-24-3p","","",""
"MAP2K7","0.345","0.384","0.416","1","hsa-miR-24-3p","","",""
"STC2","0.345","0.384","0.416","1","hsa-miR-5010-3p","","",""
"STX4","0.345","0.384","0.416","1","hsa-miR-24-3p","","",""
"ID4","0.349","0.387","0.420","1","hsa-miR-215-5p","","",""
"NDUFV3","0.349","0.387","0.420","1","hsa-miR-3173-5p","","",""
"RASSF9","0.349","0.387","0.420","1","hsa-miR-24-3p","","",""
"NUP155","0.352","0.389","0.425","1","hsa-miR-4677-3p","","",""
"PLA2G16","0.352","0.389","0.425","1","hsa-miR-5010-3p","","",""
"SETD7","0.352","0.389","0.425","1","hsa-miR-24-3p","","",""
"SRF","0.352","0.389","0.425","1","hsa-miR-3074-5p","","",""
"CHERP","0.355","0.392","0.429","1","hsa-miR-5010-3p","","",""
"IGF2BP1","0.355","0.392","0.429","1","hsa-miR-5010-3p","","",""
"RAB15","0.355","0.392","0.429","1","hsa-miR-3074-5p","","",""
"TMEM239","0.355","0.392","0.429","1","hsa-miR-24-3p","","",""
"DYNC1LI2","0.358","0.394","0.434","1","hsa-miR-425-3p","","",""
"FOSL2","0.358","0.394","0.434","1","hsa-miR-24-3p","","",""
"FPR1","0.358","0.394","0.434","1","hsa-miR-24-3p","","",""
"GATAD1","0.358","0.394","0.434","1","hsa-miR-215-5p","","",""
"IL6R","0.358","0.394","0.434","1","hsa-miR-215-5p","","",""
"NOA1","0.358","0.394","0.434","1","hsa-miR-5010-3p","","",""
"S1PR2","0.358","0.394","0.434","1","hsa-miR-24-3p","","",""
"TRAF3IP2","0.358","0.394","0.434","1","hsa-miR-24-3p","","",""
"ZNF354B","0.358","0.394","0.434","1","hsa-miR-3173-5p","","",""
"AAK1","0.361","0.396","0.439","1","hsa-miR-24-3p","","",""
"ATP5G3","0.361","0.396","0.439","1","hsa-miR-503-5p","","",""
"CTC1","0.361","0.396","0.439","1","hsa-miR-3173-5p","","",""
"KCNK5","0.361","0.396","0.439","1","hsa-miR-24-3p","","",""
"RPS6KA5","0.361","0.396","0.439","1","hsa-miR-24-3p","","",""
"TLN1","0.361","0.396","0.439","1","hsa-miR-24-3p","","",""
"TOR2A","0.361","0.396","0.439","1","hsa-miR-24-3p","","",""
"NACC1","0.362","0.397","0.628","2","hsa-miR-146b-5p","hsa-miR-146a-5p","",""
"C15orf40","0.364","0.398","0.443","1","hsa-miR-3909","","",""
"CLN8","0.364","0.398","0.443","1","hsa-miR-24-3p","","",""
"IL6ST","0.364","0.398","0.443","1","hsa-miR-215-5p","","",""
"NPLOC4","0.364","0.398","0.443","1","hsa-miR-503-5p","","",""
"TUBB","0.364","0.398","0.443","1","hsa-miR-1180-3p","","",""
"AR","0.367","0.400","0.448","1","hsa-miR-5010-3p","","",""
"ATP6V0E1","0.367","0.400","0.448","1","hsa-miR-24-3p","","",""
"BRMS1L","0.367","0.400","0.448","1","hsa-miR-24-3p","","",""
"CCNT1","0.367","0.400","0.448","1","hsa-miR-503-5p","","",""
"COL1A1","0.367","0.400","0.448","1","hsa-miR-503-5p","","",""
"KLF10","0.367","0.400","0.448","1","hsa-miR-215-5p","","",""
"RAB11FIP1","0.367","0.400","0.448","1","hsa-miR-24-3p","","",""
"ZMYM1","0.367","0.400","0.448","1","hsa-miR-24-3p","","",""
"CANX","0.370","0.402","0.452","1","hsa-miR-503-5p","","",""
"CPE","0.370","0.402","0.452","1","hsa-miR-24-3p","","",""
"GPAT4","0.370","0.402","0.452","1","hsa-miR-24-3p","","",""
"IGF1","0.370","0.402","0.452","1","hsa-miR-24-3p","","",""
"ZWINT","0.370","0.402","0.452","1","hsa-miR-3074-5p","","",""
"DNAJB9","0.373","0.404","0.457","1","hsa-miR-215-5p","","",""
"FSCN1","0.373","0.404","0.457","1","hsa-miR-24-3p","","",""
"MINK1","0.373","0.404","0.457","1","hsa-miR-3173-5p","","",""
"RAP2B","0.373","0.404","0.457","1","hsa-miR-24-3p","","",""
"TMEM41B","0.373","0.404","0.457","1","hsa-miR-24-3p","","",""
"ZFP36L1","0.373","0.404","0.457","1","hsa-miR-3074-5p","","",""
"ZNF317","0.373","0.404","0.457","1","hsa-miR-24-3p","","",""
"ASB6","0.376","0.407","0.462","1","hsa-miR-24-3p","","",""
"HSP90AA1","0.376","0.407","0.462","1","hsa-miR-4677-3p","","",""
"NR3C1","0.376","0.407","0.462","1","hsa-miR-3909","","",""
"RAB5C","0.376","0.407","0.462","1","hsa-miR-24-3p","","",""
"ZSCAN22","0.376","0.407","0.462","1","hsa-miR-24-3p","","",""
"ITGA3","0.379","0.409","0.466","1","hsa-miR-215-5p","","",""
"RRM2","0.379","0.409","0.466","1","hsa-miR-24-3p","","",""
"SLC7A11","0.379","0.409","0.466","1","hsa-miR-215-5p","","",""
"SOCS5","0.379","0.409","0.466","1","hsa-miR-503-5p","","",""
"SZRD1","0.379","0.409","0.466","1","hsa-miR-503-5p","","",""
"TNFAIP8L1","0.379","0.409","0.466","1","hsa-miR-3173-5p","","",""
"CCNF","0.382","0.411","0.471","1","hsa-miR-503-5p","","",""
"CDK4","0.382","0.411","0.471","1","hsa-miR-24-3p","","",""
"DNAJB4","0.382","0.411","0.471","1","hsa-miR-215-5p","","",""
"NEGR1","0.382","0.411","0.471","1","hsa-miR-24-3p","","",""
"NPTXR","0.382","0.411","0.471","1","hsa-miR-215-5p","","",""
"SGPL1","0.382","0.411","0.471","1","hsa-miR-24-3p","","",""
"SLC11A2","0.382","0.411","0.471","1","hsa-miR-24-3p","","",""
"ZNF490","0.382","0.411","0.471","1","hsa-miR-24-3p","","",""
"PLEKHM1","0.385","0.414","0.476","1","hsa-miR-3909","","",""
"C17orf75","0.388","0.416","0.480","1","hsa-miR-24-3p","","",""
"MED16","0.388","0.416","0.480","1","hsa-miR-24-3p","","",""
"MRPS16","0.388","0.416","0.480","1","hsa-miR-24-3p","","",""
"TAF8","0.388","0.416","0.480","1","hsa-miR-24-3p","","",""
"TM9SF3","0.388","0.416","0.480","1","hsa-miR-24-3p","","",""
"TRIM71","0.388","0.416","0.480","1","hsa-miR-4677-3p","","",""
"KLHL15","0.391","0.417","0.665","2","hsa-miR-425-3p","hsa-miR-24-3p","",""
"MYLK3","0.391","0.417","0.485","1","hsa-miR-5010-3p","","",""
"NFE2L1","0.391","0.417","0.485","1","hsa-miR-24-3p","","",""
"NR2F6","0.391","0.417","0.485","1","hsa-miR-4677-3p","","",""
"PER1","0.391","0.417","0.485","1","hsa-miR-4677-3p","","",""
"SESN2","0.391","0.417","0.485","1","hsa-miR-425-3p","","",""
"TMED10","0.391","0.417","0.485","1","hsa-miR-215-5p","","",""
"ZNF678","0.391","0.417","0.485","1","hsa-miR-3909","","",""
"FUT11","0.394","0.420","0.489","1","hsa-miR-215-5p","","",""
"SH3PXD2A","0.394","0.420","0.489","1","hsa-miR-24-3p","","",""
"BAZ2A","0.397","0.423","0.494","1","hsa-miR-1180-3p","","",""
"SNRPD3","0.397","0.423","0.494","1","hsa-miR-24-3p","","",""
"ABHD15","0.400","0.425","0.499","1","hsa-miR-5010-3p","","",""
"KANSL1","0.400","0.425","0.499","1","hsa-miR-1180-3p","","",""
"MSN","0.400","0.425","0.499","1","hsa-miR-215-5p","","",""
"CRY2","0.403","0.428","0.503","1","hsa-miR-24-3p","","",""
"ZNF154","0.403","0.428","0.503","1","hsa-miR-3909","","",""
"CAPZA2","0.406","0.431","0.508","1","hsa-miR-503-5p","","",""
"WNK1","0.406","0.431","0.508","1","hsa-miR-215-5p","","",""
"CPM","0.408","0.433","0.513","1","hsa-miR-146a-5p","","",""
"HOXA13","0.408","0.433","0.513","1","hsa-miR-215-5p","","",""
"KIF1C","0.408","0.433","0.513","1","hsa-miR-24-3p","","",""
"MRO","0.408","0.433","0.513","1","hsa-miR-24-3p","","",""
"FAXC","0.411","0.435","0.517","1","hsa-miR-215-5p","","",""
"HIST1H2BD","0.411","0.435","0.517","1","hsa-miR-3909","","",""
"OTUD7B","0.411","0.435","0.517","1","hsa-miR-24-3p","","",""
"RACGAP1","0.411","0.435","0.517","1","hsa-miR-215-5p","","",""
"TXNDC16","0.411","0.435","0.517","1","hsa-miR-24-3p","","",""
"ACOX1","0.414","0.437","0.522","1","hsa-miR-24-3p","","",""
"CSNK2A1","0.414","0.437","0.522","1","hsa-miR-3909","","",""
"LRIG2","0.414","0.437","0.522","1","hsa-miR-24-3p","","",""
"MLXIP","0.414","0.437","0.522","1","hsa-miR-3173-5p","","",""
"ZNF556","0.414","0.437","0.522","1","hsa-miR-24-3p","","",""
"NCOA3","0.417","0.439","0.526","1","hsa-miR-215-5p","","",""
"PARP2","0.417","0.439","0.526","1","hsa-miR-24-3p","","",""
"SPPL2A","0.417","0.439","0.526","1","hsa-miR-24-3p","","",""
"AKAP11","0.420","0.442","0.531","1","hsa-miR-215-5p","","",""
"FZD6","0.420","0.442","0.531","1","hsa-miR-5010-3p","","",""
"ZNF703","0.420","0.442","0.531","1","hsa-miR-425-3p","","",""
"ZNF878","0.420","0.442","0.531","1","hsa-miR-24-3p","","",""
"ABHD2","0.423","0.444","0.536","1","hsa-miR-24-3p","","",""
"DDX6","0.423","0.444","0.536","1","hsa-miR-215-5p","","",""
"KPNA6","0.423","0.444","0.536","1","hsa-miR-24-3p","","",""
"MYH9","0.423","0.444","0.536","1","hsa-miR-24-3p","","",""
"C16orf58","0.425","0.445","0.540","1","hsa-miR-4677-3p","","",""
"PLEKHA1","0.425","0.445","0.540","1","hsa-miR-503-5p","","",""
"RORA","0.425","0.445","0.540","1","hsa-miR-5010-3p","","",""
"SGTB","0.425","0.445","0.540","1","hsa-miR-24-3p","","",""
"SPRED1","0.425","0.445","0.540","1","hsa-miR-503-5p","","",""
"UHMK1","0.425","0.445","0.540","1","hsa-miR-503-5p","","",""
"ZNF107","0.425","0.445","0.540","1","hsa-miR-24-3p","","",""
"CHAC1","0.428","0.448","0.545","1","hsa-miR-503-5p","","",""
"PHLDA3","0.428","0.448","0.545","1","hsa-miR-24-3p","","",""
"DHODH","0.431","0.450","0.549","1","hsa-miR-3074-5p","","",""
"HNRNPU","0.431","0.450","0.549","1","hsa-miR-5010-3p","","",""
"LAX1","0.431","0.450","0.549","1","hsa-miR-24-3p","","",""
"C12orf49","0.434","0.453","0.554","1","hsa-miR-24-3p","","",""
"TRUB2","0.434","0.453","0.554","1","hsa-miR-24-3p","","",""
"ARSK","0.436","0.455","0.559","1","hsa-miR-24-3p","","",""
"MTHFD2","0.436","0.455","0.559","1","hsa-miR-425-3p","","",""
"TFDP2","0.436","0.455","0.559","1","hsa-miR-24-3p","","",""
"TIAL1","0.436","0.455","0.559","1","hsa-miR-24-3p","","",""
"FAM83F","0.439","0.457","0.563","1","hsa-miR-3173-5p","","",""
"KLHL21","0.439","0.457","0.563","1","hsa-miR-3909","","",""
"PDE12","0.439","0.457","0.563","1","hsa-miR-24-3p","","",""
"MAP3K9","0.442","0.459","0.568","1","hsa-miR-24-3p","","",""
"PHF12","0.442","0.459","0.568","1","hsa-miR-215-5p","","",""
"SIX4","0.445","0.462","0.573","1","hsa-miR-215-5p","","",""
"ZNF207","0.447","0.465","0.577","1","hsa-miR-4677-3p","","",""
"GLUL","0.450","0.467","0.582","1","hsa-miR-24-3p","","",""
"TMEM245","0.450","0.467","0.582","1","hsa-miR-503-5p","","",""
"VEGFA","0.450","0.467","0.582","1","hsa-miR-503-5p","","",""
"APOL6","0.453","0.469","0.586","1","hsa-miR-3173-5p","","",""
"DR1","0.453","0.469","0.586","1","hsa-miR-3909","","",""
"TOR1AIP2","0.455","0.472","0.591","1","hsa-miR-24-3p","","",""
"FBXL18","0.458","0.474","0.596","1","hsa-miR-503-5p","","",""
"ZBTB34","0.458","0.474","0.596","1","hsa-miR-503-5p","","",""
"ZNF566","0.458","0.474","0.596","1","hsa-miR-24-3p","","",""
"ARL5B","0.460","0.476","0.600","1","hsa-miR-5010-3p","","",""
"SETD5","0.460","0.476","0.600","1","hsa-miR-24-3p","","",""
"TP53","0.460","0.476","0.600","1","hsa-miR-24-3p","","",""
"NUFIP2","0.462","0.478","0.762","2","hsa-miR-3173-5p","hsa-miR-503-5p","",""
"GJD3","0.463","0.478","0.605","1","hsa-miR-24-3p","","",""
"KIF3A","0.463","0.478","0.605","1","hsa-miR-24-3p","","",""
"NAA50","0.466","0.480","0.609","1","hsa-miR-215-5p","","",""
